event_date,variant_id,gender,age,row_count,user_count,click_sum,conversion_sum,purchase_sum,revenue_sum,click_sq_sum,conversion_sq_sum,purchase_sq_sum,revenue_sq_sum
2011-07-08,control,F,20s,55,2,28,16,114,280.72,28,16,1094,5440.775400000001
2011-11-10,control,M,30s,91,1,41,22,275,256.05999999999995,41,22,8819,5319.083399999999
2011-10-19,test,F,50s,75,1,35,21,404,552.4,35,21,12824,21874.760800000007
2011-10-09,control,M,50s,184,1,86,41,106,380.53,86,41,466,6339.484900000003
2011-05-04,control,M,50s,104,3,44,27,512,948.9400000000002,44,27,86686,47422.83699999999
2011-07-20,control,F,30s,96,1,46,23,89,153.34000000000003,46,23,531,1431.2798000000003
2011-01-11,test,M,50s,329,2,164,81,1290,1613.86,164,81,354630,710045.7522000002
2011-05-20,control,F,20s,109,1,52,26,519,814.95,52,26,86329,50069.05729999999
2011-06-23,control,M,20s,52,1,28,16,145,276.93000000000006,28,16,1777,5470.5197
2011-05-12,test,F,30s,86,1,45,20,160,375.56,45,20,1822,7365.976600000001
2011-11-23,control,F,40s,416,2,203,113,684,1488.0400000000002,203,113,25512,250968.38440000016
2011-06-07,control,F,50s,84,1,40,19,139,418.44999999999993,40,19,1353,12907.662499999999
2011-03-15,control,F,50s,76,1,35,17,192,271.5,35,17,2976,4462.83
2011-06-06,control,F,40s,137,3,58,32,213,507.4299999999999,58,32,2093,21062.341300000007
2011-10-13,test,M,40s,76,1,40,21,25,84.39999999999998,40,21,33,738.2899999999998
2011-06-05,control,F,20s,266,2,126,69,477,893.7799999999999,126,69,7615,19163.07019999999
2011-02-15,test,F,30s,98,1,38,24,236,397.0399999999999,38,24,3096,9591.989600000003
2011-02-10,test,M,40s,72,1,34,19,50,85.86,34,19,170,728.5857999999998
2011-11-07,control,M,50s,42,1,18,11,128,306.20000000000005,18,11,1856,9604.580000000002
2011-02-22,control,F,20s,60,1,30,16,474,402.66,30,16,19860,18786.714000000004
2010-12-05,test,M,50s,67,1,39,16,101,209.84,39,16,1979,8514.550799999999
2011-08-05,test,M,30s,65,1,24,14,216,463.9,24,14,5192,25443.626000000004
2011-06-07,control,M,40s,90,1,37,18,296,450.4,37,18,6076,17289.68
2011-02-23,control,F,50s,50,1,25,16,37,151.55,25,16,153,2283.0025000000005
2011-11-20,control,F,30s,124,1,54,30,318,554.3400000000001,54,30,4434,12688.441799999999
2011-04-21,control,F,20s,101,2,40,24,164,456.39,40,24,3190,16404.5381
2011-10-12,test,M,50s,121,2,56,28,493,778.82,56,28,18795,37219.8654
2011-05-13,test,M,50s,25,1,15,7,102,309.6,15,7,1810,31054.86
2011-09-14,test,F,40s,132,2,61,36,302,591.1,61,36,3238,10626.269799999998
2011-11-08,test,M,50s,67,2,33,13,94,223.67999999999998,33,13,958,4657.3982
2011-11-21,control,F,50s,75,1,39,18,82,362.48,39,18,532,9090.6504
2011-08-16,test,M,20s,66,1,36,19,452,613.9800000000001,36,19,16320,38848.9476
2011-11-15,control,F,30s,50,1,25,16,164,365.40000000000003,25,16,2184,10278.219999999998
2011-04-11,test,F,40s,14,1,8,5,52,134.8,8,5,1024,4027.84
2010-12-09,test,M,20s,112,1,49,26,66,165.65000000000003,49,26,250,1666.5925
2011-07-08,test,M,20s,102,1,58,27,95,185.81,58,27,651,2787.2381
2011-11-06,test,M,50s,16,1,6,4,24,148.44000000000003,6,4,216,14702.7096
2011-06-22,control,M,50s,60,1,28,16,429,335.87,28,16,15841,12479.5105
2011-01-25,test,F,50s,91,1,37,24,141,199.32999999999998,37,24,4737,5195.653099999999
2011-07-08,test,M,30s,102,2,45,29,427,523.6500000000001,45,29,24427,16319.818700000003
2010-12-03,control,M,40s,134,1,65,31,356,736.28,65,31,7202,22555.87140000001
2011-01-28,test,M,30s,36,1,16,8,74,313.7,16,8,844,17197.870000000003
2011-03-04,test,M,20s,56,1,27,16,224,240.68,27,16,4030,4013.0127999999995
2011-08-15,control,M,30s,160,1,75,41,1026,1221.3999999999999,75,41,29282,50473.259999999995
2011-03-04,test,M,30s,70,1,27,16,125,317.25,27,16,1731,8302.2975
2011-09-14,test,M,30s,87,1,46,18,214,551.64,46,18,3548,21963.745600000002
2011-08-31,test,M,20s,44,1,22,14,100,275.7,22,14,1516,8664.630000000003
2011-01-27,test,F,20s,21,1,11,6,110,242.42000000000002,11,6,5500,18346.5724
2011-10-11,control,M,30s,47,2,25,12,294,388.03999999999996,25,12,38522,45425.3986
2011-04-08,control,F,40s,46,1,21,11,63,183.15,21,11,537,3184.8525
2011-11-21,test,M,20s,45,2,20,12,537,619.0899999999999,20,12,68871,87170.40229999999
2011-01-21,control,M,40s,30,1,18,8,8,23.799999999999997,18,8,8,98.63999999999999
2011-02-21,test,M,50s,13,1,8,5,336,567.8399999999999,8,5,29952,75625.8048
2011-03-03,control,F,20s,17,1,9,4,53,166.04,9,4,977,7427.6816
2011-03-03,control,F,30s,39,1,18,9,97,137.10000000000002,18,9,1615,2696.085
2011-07-06,test,M,50s,31,2,19,8,341,682.7099999999999,19,8,42301,161460.71010000003
2011-05-18,test,M,50s,95,1,42,24,223,380.9099999999999,42,24,2799,6501.3291
2011-04-06,test,F,50s,44,1,17,12,26,72.9,17,12,74,631.2449999999999
2011-03-30,test,M,40s,28,1,15,7,60,303.32,15,7,664,34541.0104
2011-08-16,control,F,50s,31,1,13,8,44,166.60000000000002,13,8,312,5249.000000000001
2011-04-05,test,M,30s,89,1,46,22,45,114.64000000000001,46,22,233,1061.6116000000002
2011-07-27,test,F,40s,47,1,25,11,148,145.32,25,11,2280,2114.9352
2011-04-05,test,F,50s,65,1,25,16,202,316.0199999999999,25,16,4236,7492.057200000001
2011-09-18,control,F,50s,48,1,23,11,218,757.7,23,11,8242,95229.415
2011-11-16,control,F,50s,4,1,3,1,1,21.0,3,1,1,441.0
2011-10-27,control,F,40s,34,1,18,8,94,437.5,18,8,1284,26351.89
2011-11-29,test,F,50s,5,1,2,1,100,179.0,2,1,10000,32041.0
2011-08-19,test,M,20s,11,1,4,3,24,94.80000000000001,4,3,192,2995.6800000000003
2011-02-23,test,F,50s,28,1,16,7,42,123.30000000000001,16,7,374,2276.955
2011-12-08,control,M,40s,9,1,4,2,12,34.68,4,2,72,601.3512
2011-07-29,test,M,40s,15,1,8,3,8,41.6,8,3,38,952.8950000000002
2011-11-23,test,M,50s,6,1,2,2,24,94.80000000000001,2,2,288,4781.52
2011-09-15,test,F,30s,4,1,2,1,1,2033.1,2,1,1,4133495.6099999994
2011-07-13,test,F,50s,156,2,65,36,529,760.5500000000002,65,36,18579,26212.053900000003
2011-08-17,test,F,30s,459,2,203,111,546,1008.4500000000002,203,111,7144,19134.790300000004
2011-03-24,control,M,20s,163,1,68,40,83,380.38999999999993,68,40,235,5676.0929000000015
2011-11-11,test,M,30s,924,4,423,216,1389,1803.4899999999996,423,216,79013,69018.16069999993
2011-07-13,test,M,40s,229,2,115,62,768,1282.9599999999998,115,62,58812,112929.40900000001
2011-08-26,control,F,20s,91,1,38,20,191,278.73999999999995,38,20,2483,4261.0617999999995
2011-11-18,control,F,50s,150,2,75,37,423,719.2,75,37,6381,19636.5616
2011-04-04,test,M,20s,138,1,60,33,181,435.56,60,33,1927,8869.299799999999
2011-01-10,control,M,20s,143,1,62,33,365,434.04,62,33,22249,35037.228
2011-10-23,test,F,40s,594,2,276,141,332,488.58000000000015,276,141,2500,3004.4621999999995
2011-04-28,control,M,20s,265,1,127,60,86,173.42999999999995,127,60,142,689.1288999999999
2011-03-08,control,M,30s,319,2,143,74,1300,1875.2900000000002,143,74,36770,64153.18170000002
2011-07-11,control,M,50s,122,2,53,32,2220,1909.4000000000003,53,32,756552,470863.09119999985
2011-01-13,test,F,40s,36,1,18,10,109,397.79,18,10,1645,23185.5661
2011-06-17,test,F,40s,50,1,30,12,238,387.6599999999999,30,12,8020,20085.008400000002
2011-07-26,test,M,50s,39,1,18,13,110,214.82,18,13,2750,3720.2134
2011-10-07,control,M,50s,513,2,238,137,410,935.2200000000006,238,137,3670,15380.603200000001
2011-03-03,test,F,30s,208,1,84,49,87,187.10999999999999,84,49,247,2181.531500000001
2011-07-10,test,F,30s,320,1,143,77,136,244.11999999999992,143,77,554,1650.2634000000019
2011-10-31,test,M,40s,262,1,134,67,373,1014.5500000000005,134,67,4587,21582.133500000007
2011-09-28,control,F,40s,49,1,26,15,149,282.69,26,15,1885,6959.434500000002
2011-07-31,control,F,20s,250,2,124,71,168,513.9299999999998,124,71,1018,7993.403100000002
2011-11-27,test,M,20s,475,3,225,117,939,1049.13,225,117,21559,15523.372899999998
2011-06-01,test,M,20s,229,2,107,59,217,341.47999999999973,107,59,3049,4383.064400000002
2011-04-04,test,M,30s,173,1,81,39,45,123.59000000000002,81,39,63,625.1332999999998
2011-05-06,test,M,50s,72,1,39,15,88,522.6,39,15,720,30573.200000000004
2011-09-11,control,M,20s,121,1,50,31,58,92.38,50,31,150,373.87559999999985
2011-12-07,test,M,40s,287,2,142,74,390,959.5699999999999,142,74,3606,26486.3811
2011-11-11,test,M,20s,180,2,86,44,446,645.8600000000002,86,44,9268,18309.027200000004
2011-04-27,control,F,50s,360,4,170,85,1062,1660.7399999999998,170,85,65868,159718.84520000004
2011-11-03,control,M,40s,96,1,55,25,376,656.9499999999998,55,25,13326,43361.64609999999
2011-05-19,control,F,40s,31,1,12,11,156,284.76000000000005,12,11,3176,10872.6696
2011-02-16,control,M,30s,229,2,114,60,868,1092.7100000000003,114,60,15762,29809.556500000006
2011-09-19,control,M,20s,73,1,28,14,1236,1043.1,28,14,129144,103867.83000000002
2011-03-18,control,M,20s,183,1,81,44,139,280.56999999999994,81,44,703,2723.9148999999998
2011-11-10,control,F,30s,336,3,177,86,258,666.7399999999998,177,86,1428,9542.326200000001
2011-08-25,control,M,20s,138,2,55,33,340,882.8199999999996,55,33,14266,189136.1554000001
2011-03-07,test,M,20s,172,1,81,43,264,608.4499999999998,81,43,2846,18545.169699999995
2011-11-14,test,M,50s,165,2,83,38,208,469.47999999999996,83,38,3330,15793.518199999995
2011-10-30,control,F,50s,505,3,242,127,1216,2979.380000000001,242,127,34020,265500.8696000002
2011-04-20,control,M,50s,269,5,127,70,869,1198.7899999999997,127,70,19669,37305.61170000001
2011-09-15,control,F,50s,167,1,68,42,416,679.68,68,42,7224,12854.080800000003
2011-09-29,control,M,40s,120,1,56,29,338,576.65,56,29,7110,13495.546300000004
2011-10-25,test,F,20s,194,1,99,46,649,1462.4499999999998,99,46,13493,78522.64570000004
2011-04-08,control,M,30s,68,2,39,19,189,504.80000000000007,39,19,3941,25351.739999999998
2011-05-01,test,M,30s,81,1,38,20,128,313.26000000000005,38,20,1204,5255.1956
2011-03-08,control,M,20s,122,2,58,31,1501,1263.91,58,31,790999,142021.9607
2011-10-18,control,M,20s,203,4,92,52,665,900.4799999999999,92,52,22317,21941.5136
2011-07-25,test,F,30s,471,2,216,120,1064,1122.26,216,120,59624,32924.065
2011-11-24,test,F,30s,478,3,225,123,580,699.6999999999999,225,123,26094,23431.4214
2011-02-04,control,M,20s,206,1,102,53,159,347.2199999999998,102,53,891,4244.160400000001
2011-11-24,control,F,50s,309,2,134,69,741,2062.4599999999996,134,69,11889,94614.91599999998
2011-01-09,control,M,50s,125,1,62,30,66,267.20000000000005,62,30,216,4874.585
2011-07-18,control,M,20s,117,1,47,29,382,675.7000000000002,47,29,6652,23578.49000000001
2011-01-12,test,M,50s,55,2,23,12,149,400.0,23,12,3203,36713.305
2011-10-25,test,M,50s,147,2,68,36,411,485.71,68,36,7275,9189.6157
2011-10-27,test,M,50s,76,2,30,20,298,601.6999999999998,30,20,7844,28747.092400000005
2011-07-10,test,F,20s,106,1,47,27,224,455.94999999999993,47,27,6398,11059.829100000003
2011-12-09,test,F,40s,157,2,76,39,628,1255.35,76,39,22846,192080.56410000005
2011-10-19,control,M,20s,281,2,127,72,628,1408.12,127,72,9232,38077.57240000002
2011-03-31,test,F,40s,90,2,40,21,433,324.07000000000005,40,21,13827,6515.1955
2011-08-15,control,F,20s,185,1,93,44,629,1706.88,93,44,13111,138205.285
2011-02-24,test,F,50s,113,2,57,30,419,764.45,57,30,7845,31176.4493
2010-12-06,control,M,50s,221,4,115,62,1826,3227.949999999999,115,62,493858,2231679.456100001
2010-12-16,test,F,50s,348,2,162,87,348,526.91,162,87,5972,6610.742099999998
2011-03-24,control,M,30s,110,1,52,25,55,166.75000000000006,52,25,189,1743.9074999999998
2011-04-10,test,F,40s,193,2,90,49,544,1041.0100000000002,90,49,8182,38335.19670000001
2010-12-05,test,F,30s,253,1,117,66,392,535.5999999999999,117,66,5604,8208.859800000002
2011-07-06,control,M,40s,118,2,51,30,258,372.63,51,30,12952,18376.5041
2011-11-09,control,F,30s,77,2,39,21,190,822.6700000000001,39,21,2778,58681.108499999995
2011-03-03,test,F,20s,21,1,9,5,193,249.83999999999997,9,5,21601,25975.2096
2011-02-16,control,M,20s,225,4,107,59,1330,1828.23,107,59,227276,102728.06190000002
2011-09-26,test,F,50s,52,1,24,15,76,225.76,24,15,566,3924.247
2011-10-25,test,F,30s,160,1,72,39,227,305.06000000000006,72,39,4875,6783.153400000001
2011-08-04,control,F,50s,194,1,105,54,267,372.24000000000007,105,54,3267,3416.1608000000006
2011-02-14,test,F,50s,55,1,25,15,269,321.05,25,15,5873,12771.002499999999
2011-11-03,test,M,50s,97,1,50,29,336,528.0799999999999,50,29,5850,13792.953000000007
2011-10-18,control,M,30s,57,1,22,15,128,223.35999999999999,22,15,1798,4053.1478
2011-11-11,control,M,50s,167,1,69,40,611,1136.6799999999998,69,40,44115,136166.46299999993
2011-10-19,control,F,20s,18,1,7,6,78,85.8,7,6,1380,1237.32
2011-10-17,test,F,30s,360,1,168,85,239,413.98999999999995,168,85,3267,5993.3727
2011-08-25,test,F,50s,78,2,45,21,246,425.76,45,21,5390,10249.564999999999
2011-08-04,test,M,50s,128,1,54,31,152,788.8700000000001,54,31,1268,48045.0239
2011-03-07,test,M,30s,63,2,29,14,84,91.64999999999999,29,14,2604,2994.499499999999
2011-09-30,control,F,20s,53,1,24,13,239,400.61,24,13,7225,16942.7241
2011-10-13,test,F,40s,35,1,17,10,52,166.6,17,10,472,2890.3
2011-08-25,control,M,30s,82,2,41,22,215,589.7900000000001,41,22,4139,30281.77910000001
2011-11-07,control,F,20s,48,1,26,14,65,166.92,26,14,1273,8572.2134
2011-06-19,control,M,20s,25,1,12,5,344,274.56,12,5,28864,20149.74720000001
2011-08-22,control,M,40s,37,1,19,9,224,305.02,19,9,8552,17485.2964
2011-04-11,test,M,40s,96,1,39,20,146,310.26,39,20,2220,5067.822
2011-09-05,test,M,50s,265,3,130,70,989,2497.95,130,70,67953,322266.22190000006
2011-10-18,test,M,30s,46,1,22,12,108,301.40000000000003,22,12,2726,10277.975
2011-08-17,test,F,20s,9,1,5,3,2084,2209.04,5,3,1478608,1661363.9488000004
2011-03-01,control,M,50s,42,1,21,11,86,182.7,21,11,918,3693.6450000000004
2011-07-19,test,M,50s,49,1,22,12,207,358.57,22,12,6061,15288.1901
2011-09-12,control,M,40s,94,3,45,24,722,1099.56,45,24,74652,142065.5672
2010-12-05,test,F,20s,112,1,53,26,163,179.64,53,26,2003,1994.7917999999997
2011-11-10,control,F,20s,82,1,41,21,342,288.14,41,21,15522,9708.9334
2011-06-26,control,M,40s,82,1,34,23,125,411.33,34,23,1813,11671.4835
2011-08-26,control,F,30s,10,1,8,4,258,301.91999999999996,8,4,26964,33191.9136
2011-01-26,test,F,40s,14,1,6,4,156,193.79999999999998,6,4,14832,30406.68
2011-05-13,control,F,50s,76,1,39,19,59,115.54000000000002,39,19,285,2826.3928
2011-08-14,control,M,40s,41,1,21,10,131,193.75,21,10,3185,4349.7325
2011-02-08,test,M,20s,9,1,5,3,11,52.349999999999994,5,3,41,946.6424999999999
2011-03-07,control,F,20s,58,1,35,15,44,102.00000000000001,35,15,148,1127.6888000000001
2011-01-16,control,F,50s,110,1,56,26,274,156.00999999999996,56,26,4622,1148.5972999999997
2011-06-30,test,F,50s,94,1,41,25,250,679.8800000000001,41,25,3364,24962.846399999995
2011-05-22,control,M,50s,19,1,10,5,168,276.12,10,5,7352,33776.6184
2011-09-14,control,F,50s,44,1,18,11,400,737.7999999999998,18,11,29928,74848.77999999998
2011-04-03,control,M,50s,39,1,20,10,2341,1126.8300000000002,20,10,1224193,175677.0777
2011-07-14,test,F,20s,11,1,5,3,12,95.4,5,3,48,3033.7200000000003
2011-10-17,test,F,20s,21,1,10,5,74,331.9,10,5,1516,30925.629999999997
2011-11-30,control,M,40s,37,1,18,8,140,991.1999999999999,18,8,3200,160404.47999999998
2010-12-13,test,F,40s,29,1,11,7,336,418.9200000000001,11,7,40608,51507.95040000001
2011-03-23,control,F,40s,24,1,11,8,76,114.0,11,8,784,1773.72
2011-01-16,control,M,40s,2,1,1,1,648,810.0,1,1,419904,656100.0
2011-04-27,test,M,50s,13,1,8,4,500,870.0,8,4,70000,211932.0
2011-07-14,test,F,30s,19,1,10,5,6,30.5,10,5,8,244.18
2011-01-07,control,F,20s,4,1,2,1,2,9.3,2,1,4,86.49000000000001
2011-06-08,control,M,50s,11,1,5,3,30,57.78,5,3,324,1116.6084
2011-08-22,test,F,20s,4,1,1,1,48,408.0,1,1,2304,166464.0
2011-11-29,control,M,40s,8,2,5,2,72,67.92,5,2,2880,2337.9264000000003
2011-05-20,control,M,40s,3,1,1,1,24,118.8,1,1,576,14113.439999999999
2011-10-17,test,M,40s,6,1,2,2,2,622.04,2,2,2,195034.88079999998
2011-10-20,control,M,40s,1,1,1,1,20,41.6,1,1,400,1730.5600000000002
2010-12-08,control,M,20s,1021,4,472,251,747,1603.8500000000022,472,251,12845,82802.5955000001
2011-03-07,test,M,40s,691,1,322,166,410,1281.37,322,166,2098,45335.0633
2011-06-19,control,F,30s,156,3,71,39,552,653.07,71,39,14252,13909.8599
2011-08-14,control,M,20s,72,1,32,21,176,330.28000000000003,32,21,2000,5600.3064
2011-07-28,test,M,30s,180,1,82,47,443,400.37,82,47,60843,14321.711899999998
2011-11-09,control,F,40s,216,3,107,57,561,1249.2300000000002,107,57,7425,37545.557700000005
2011-09-29,control,M,30s,217,2,111,58,633,1054.07,111,58,9201,25337.3659
2011-12-05,control,M,50s,385,6,180,95,1144,2273.9300000000003,180,95,36324,152652.25669999994
2011-10-20,control,F,30s,258,1,120,69,1047,2000.3300000000004,120,69,32853,136014.50129999997
2010-12-19,control,M,50s,346,2,172,89,808,1312.92,172,89,14076,34153.41200000001
2011-09-16,control,M,20s,519,3,247,127,504,1060.54,247,127,4436,15164.382799999994
2010-12-06,control,F,50s,223,1,102,59,210,382.69000000000005,102,59,1718,3782.0253000000002
2011-02-17,test,M,50s,176,2,72,44,406,723.53,72,44,4984,16255.1331
2011-07-20,test,F,50s,72,1,39,16,139,312.8999999999999,39,16,2063,7075.435
2011-10-19,control,M,40s,268,2,126,66,364,772.23,126,66,4784,13629.848300000001
2011-11-02,test,F,20s,199,2,89,51,685,1035.2699999999998,89,51,12325,27830.104499999994
2011-02-01,test,M,50s,88,1,39,23,197,485.73,39,23,2105,11190.2257
2011-06-30,control,M,50s,86,1,38,25,496,300.04,38,25,11512,4365.1384
2011-08-17,test,M,30s,105,1,51,29,49,85.13000000000002,51,29,93,452.16310000000004
2011-09-29,control,M,20s,123,3,55,30,1229,1431.81,55,30,273347,116498.7911
2011-07-12,control,M,50s,176,2,84,43,427,793.03,84,43,8705,23679.584500000004
2011-11-21,control,M,50s,448,2,224,114,556,820.6300000000001,224,114,15570,16918.836499999998
2011-05-26,control,F,20s,148,2,75,36,86,210.87999999999994,75,36,292,2190.9574000000002
2011-10-04,control,F,20s,146,1,76,34,99,138.03000000000006,76,34,1117,832.4883000000001
2011-10-11,test,M,50s,304,3,152,79,5963,10951.280000000002,152,79,3640819,9896984.982800003
2011-02-16,test,F,50s,136,2,66,33,179,600.33,66,33,1487,12973.239900000002
2011-10-18,control,M,40s,182,1,88,43,165,317.0,88,43,877,3460.591800000001
2011-08-17,test,M,20s,249,2,114,62,429,995.6099999999994,114,62,4639,25750.986299999993
2011-03-31,test,F,30s,161,1,79,37,115,212.99999999999997,79,37,1245,2861.0207999999993
2011-11-07,control,F,40s,99,1,49,23,365,754.5000000000001,49,23,10199,42620.3754
2011-11-02,test,F,30s,558,3,260,143,486,956.1800000000007,260,143,4350,24248.464999999993
2011-11-17,control,F,50s,466,1,234,122,272,336.54000000000013,234,122,3020,1551.6568000000007
2011-03-08,test,F,40s,228,2,107,55,742,1071.2199999999998,107,55,16634,42758.624200000006
2011-10-23,test,F,30s,427,1,202,105,321,511.0499999999997,202,105,3645,5089.5603
2011-07-25,test,F,40s,100,1,47,26,267,520.23,47,26,4401,12116.8789
2011-03-23,control,F,20s,303,2,134,79,429,1037.9099999999999,134,79,4933,22650.674700000003
2011-10-31,test,F,50s,61,1,25,15,161,197.70999999999998,25,15,2159,2805.5241
2011-06-26,control,M,20s,140,1,73,40,69,187.07000000000008,73,40,145,1517.709300000001
2011-12-07,test,M,20s,195,1,94,50,136,194.94999999999996,94,50,1640,1507.4696999999999
2011-11-29,control,M,20s,342,4,159,80,2080,3564.0700000000006,159,80,331550,509033.8663
2011-08-28,control,F,50s,144,1,72,37,188,352.23,72,37,1372,4793.259700000002
2011-11-27,control,F,50s,95,2,39,24,274,636.1199999999999,39,24,3852,20630.6296
2011-05-10,control,M,50s,192,1,88,45,105,250.21999999999994,88,45,1749,3943.486799999999
2011-07-06,control,M,20s,261,2,127,65,578,951.6700000000001,127,65,35772,104746.3089
2011-08-15,control,F,40s,95,2,41,21,383,263.85,41,21,14777,4105.228099999999
2011-11-28,test,M,30s,289,2,155,74,1112,1073.2400000000002,155,74,25052,22747.710000000003
2010-12-21,test,M,40s,17,1,10,5,26,221.27999999999997,10,5,218,23770.274400000002
2011-11-06,test,F,50s,543,2,247,130,346,583.6399999999998,247,130,2098,5479.600999999996
2011-04-06,control,M,20s,180,2,85,46,589,881.9399999999997,85,46,77897,106613.51079999997
2011-01-09,test,F,50s,129,1,63,27,238,488.4600000000001,63,27,2952,9595.4776
2011-01-13,test,F,20s,61,1,29,15,294,328.92,29,15,6660,9749.2752
2011-07-01,control,M,20s,318,1,148,82,274,304.60999999999984,148,82,3432,3627.8406999999947
2011-02-15,test,M,50s,104,1,51,29,432,549.04,51,29,18134,13242.941
2011-09-28,control,F,20s,51,1,23,13,113,311.99,23,13,1165,8045.0425000000005
2011-06-20,control,F,40s,235,2,112,58,649,1066.6300000000003,112,58,10631,23675.821500000002
2011-05-20,control,M,30s,366,3,164,94,372,943.9400000000002,164,94,3294,27907.990399999995
2011-06-12,control,M,20s,228,1,114,57,260,274.74,114,57,3536,1983.9060000000013
2011-03-16,control,M,50s,199,1,77,45,251,625.85,77,45,2413,14748.847500000003
2011-09-26,test,M,20s,64,1,30,15,100,399.15,30,15,1110,13255.4025
2011-02-03,control,M,50s,155,2,68,45,341,505.15000000000003,68,45,3907,8582.503899999998
2011-08-23,test,M,40s,209,1,96,51,374,526.72,96,51,11874,7561.8312000000005
2011-05-01,test,M,40s,140,1,74,33,149,388.21000000000004,74,33,827,6918.3393000000015
2011-09-29,test,M,20s,44,1,23,13,84,210.17999999999998,23,13,608,3635.9532
