event_date,variant_id,gender,age,impressions,users,clicks,purchases,revenue
2011-05-10,test,M,20s,28,1,28.0,180.0,522.96
2011-05-10,test,M,30s,48,1,48.0,61.0,125.52999999999999
2011-05-11,control,M,40s,96,2,96.0,545.0,904.8999999999995
2011-05-12,control,M,50s,37,1,37.0,406.0,501.38
2011-05-16,control,M,50s,26,1,26.0,115.0,120.82000000000002
2011-05-17,control,M,20s,33,1,33.0,74.0,135.35000000000005
2011-05-18,control,M,50s,5,1,5.0,228.0,259.32000000000005
2011-05-23,test,F,50s,27,1,27.0,109.0,188.16000000000003
2011-05-24,test,F,50s,40,3,40.0,400.0,683.3999999999999
2011-05-27,test,M,40s,33,1,33.0,336.0,559.8699999999999
2011-05-31,test,F,20s,1,1,1.0,96.0,816.0
2011-05-31,test,F,30s,71,1,71.0,160.0,197.55000000000007
2011-06-01,control,F,50s,35,2,35.0,569.0,748.7900000000002
2011-06-05,test,F,40s,8,2,8.0,251.0,714.33
2011-06-06,test,F,30s,58,2,58.0,253.0,642.5699999999999
2011-06-09,control,M,30s,16,1,16.0,130.0,264.42
2011-06-09,control,M,20s,37,2,37.0,212.0,437.44000000000017
2011-06-09,test,F,20s,2,1,2.0,16.0,115.2
2011-06-09,test,F,30s,64,1,64.0,200.0,538.4300000000001
2011-06-16,test,F,30s,86,2,86.0,396.0,715.5999999999998
2011-06-16,test,F,20s,15,1,15.0,99.0,263.09
2011-06-21,test,M,20s,44,1,44.0,271.0,653.3000000000003
2011-06-22,test,M,50s,42,2,42.0,540.0,558.37
2011-06-22,control,F,20s,20,1,20.0,112.0,406.30000000000007
2011-06-22,test,F,40s,20,1,20.0,211.0,459.8399999999999
2011-06-23,test,F,40s,20,1,20.0,69.0,127.19000000000007
2011-06-27,control,M,50s,48,1,48.0,152.0,220.94999999999996
2011-06-28,control,F,50s,1,1,1.0,12.0,51.0
2011-06-29,control,M,20s,8,1,8.0,480.0,856.32
2011-06-29,control,M,30s,15,1,15.0,44.0,170.42000000000002
2011-07-04,control,M,20s,23,1,23.0,421.0,361.34
2011-07-05,control,M,40s,5,1,5.0,576.0,1141.2
2011-07-10,control,M,40s,15,1,15.0,67.0,149.01999999999998
2011-07-12,control,F,30s,2,1,2.0,128.0,326.4
2011-07-21,control,F,50s,32,1,32.0,304.0,746.5699999999999
2011-07-25,control,F,30s,6,1,6.0,39.0,106.45000000000002
2011-07-25,control,F,20s,8,1,8.0,93.0,113.95000000000002
2011-07-27,control,M,50s,34,2,34.0,481.0,772.0799999999999
2011-08-03,control,M,50s,33,2,33.0,376.0,844.46
2011-08-11,test,F,40s,35,1,35.0,424.0,471.3200000000001
2011-08-12,control,M,50s,1,1,1.0,320.0,528.0
2011-08-18,test,F,40s,26,2,26.0,321.0,639.53
2011-08-24,test,M,20s,30,3,30.0,402.0,668.3600000000002
2011-08-24,test,F,20s,42,1,42.0,398.0,424.15000000000003
2011-08-24,test,M,30s,170,2,170.0,839.0,851.6499999999988
2011-08-26,test,M,50s,2,1,2.0,4.0,185.9
2011-08-28,control,M,30s,50,1,50.0,355.0,391.30999999999995
2011-09-04,test,F,40s,5,1,5.0,93.0,323.73
2011-09-04,control,F,20s,27,1,27.0,216.0,573.4599999999999
2011-09-04,control,F,30s,44,2,44.0,138.0,417.66
2011-09-06,control,M,20s,66,3,66.0,1136.0,1755.8100000000004
2011-09-06,test,F,50s,4,1,4.0,78.0,310.6
2011-09-06,control,F,30s,29,2,29.0,116.0,273.64
2011-09-06,control,M,30s,4,1,4.0,48.0,64.8
2011-09-07,test,M,40s,22,1,22.0,316.0,353.47999999999996
2011-09-12,control,F,50s,17,1,17.0,214.0,362.17999999999995
2011-09-13,test,F,30s,42,1,42.0,316.0,259.90000000000003
2011-09-16,test,F,50s,46,1,46.0,606.0,987.7200000000001
2011-09-19,test,F,30s,15,2,15.0,114.0,307.66
2011-09-22,control,M,50s,28,1,28.0,278.0,524.26
2011-09-23,control,F,20s,2,1,2.0,289.0,306.53000000000003
2011-09-23,control,M,20s,104,3,104.0,991.0,2259.79
2011-09-23,test,M,30s,81,2,81.0,1311.0,868.8300000000002
2011-09-23,control,M,30s,29,1,29.0,319.0,454.10999999999984
2011-09-27,control,F,20s,4,2,4.0,70.0,389.53999999999996
2011-09-27,control,F,30s,11,1,11.0,152.0,305.5400000000001
2011-09-28,control,M,30s,21,1,21.0,264.0,308.40000000000003
2011-09-28,control,M,20s,14,1,14.0,52.0,266.25
2011-09-29,test,F,50s,114,2,114.0,753.0,1551.8099999999995
2011-10-03,control,M,50s,46,1,46.0,799.0,1064.2800000000002
2011-10-06,test,F,20s,33,2,33.0,347.0,1052.3200000000002
2011-10-06,test,F,30s,22,1,22.0,178.0,295.93
2011-10-10,control,M,50s,34,2,34.0,3102.0,2024.2700000000002
2011-10-14,test,M,50s,90,2,90.0,995.0,1459.3099999999997
2011-10-20,test,F,50s,23,1,23.0,287.0,324.3900000000001
2011-10-23,control,M,30s,19,1,19.0,52.0,176.7
2011-10-23,control,F,30s,19,1,19.0,147.0,196.93000000000004
2011-10-23,control,M,20s,34,1,34.0,56.0,111.81000000000003
2011-10-23,test,M,40s,85,1,85.0,302.0,371.0299999999998
2011-10-23,control,F,20s,30,1,30.0,302.0,248.60999999999999
2011-10-24,test,M,40s,63,2,63.0,891.0,1115.09
2011-10-25,control,M,20s,1,1,1.0,288.0,432.0
2011-10-27,control,M,40s,48,2,48.0,784.0,870.0000000000001
2011-10-28,control,F,30s,7,1,7.0,45.0,373.65
2011-10-28,control,F,20s,8,1,8.0,75.0,120.38
2011-10-30,test,M,30s,72,1,72.0,192.0,342.89999999999986
2011-10-30,test,M,20s,43,1,43.0,148.0,269.03
2011-11-01,test,M,50s,5,1,5.0,382.0,632.3
2011-11-09,test,F,20s,20,2,20.0,212.0,389.7800000000001
2011-11-09,test,F,30s,79,1,79.0,486.0,446.9799999999998
2011-11-10,test,F,50s,116,1,116.0,1690.0,3893.789999999999
2011-11-15,control,M,30s,8,1,8.0,230.0,135.86
2011-11-15,control,M,20s,46,3,46.0,173.0,586.47
2011-11-15,test,F,50s,30,1,30.0,92.0,172.64999999999998
2011-11-16,test,M,40s,7,2,7.0,209.0,304.16
2011-11-16,control,M,20s,25,1,25.0,262.0,409.02
2011-11-16,control,M,30s,28,1,28.0,200.0,238.92
2011-11-18,test,M,50s,102,3,102.0,338.0,509.43999999999977
2011-11-20,test,F,50s,79,2,79.0,243.0,429.12999999999994
2011-11-21,test,F,30s,76,2,76.0,237.0,539.26
2011-11-21,test,F,20s,22,1,22.0,272.0,453.0800000000001
2011-11-23,control,M,40s,2,1,2.0,24.0,233.39999999999998
2011-11-24,test,M,20s,46,3,46.0,498.0,479.90999999999997
2011-11-24,test,M,30s,12,1,12.0,242.0,317.5
2011-11-25,control,F,40s,5,1,5.0,70.0,151.38000000000002
2011-11-25,test,F,40s,73,3,73.0,522.0,1010.3900000000003
2011-11-25,test,M,20s,86,5,86.0,721.0,1195.3300000000002
2011-11-29,control,F,20s,10,1,10.0,255.0,310.7800000000001
2011-11-30,control,F,30s,27,2,27.0,159.0,490.03
2011-12-02,test,M,40s,59,4,59.0,623.0,1253.7099999999991
2011-12-04,test,F,30s,20,1,20.0,95.0,149.81000000000006
2011-12-04,test,F,20s,14,1,14.0,298.0,442.3
2011-12-05,control,F,50s,20,1,20.0,156.0,328.95000000000005
2011-12-06,test,F,30s,220,2,220.0,938.0,1655.0000000000007
2011-12-06,test,F,20s,49,1,49.0,1152.0,730.38
2011-12-07,control,M,50s,22,3,22.0,836.0,1862.3999999999994
2011-12-08,control,F,40s,15,1,15.0,189.0,186.46999999999997
2010-12-01,test,M,30s,1,1,1.0,8.0,79.6
2010-12-03,test,M,30s,27,3,27.0,186.0,461.68
2010-12-03,control,F,50s,11,1,11.0,42.0,334.29999999999995
2010-12-05,control,M,20s,74,3,74.0,725.0,1289.8899999999999
2010-12-05,control,M,30s,69,1,69.0,252.0,423.51999999999987
2010-12-07,control,M,50s,12,1,12.0,476.0,713.88
2010-12-08,control,F,50s,10,1,10.0,151.0,514.39
2010-12-12,control,M,30s,62,1,62.0,88.0,212.60000000000005
2010-12-12,control,M,20s,46,1,46.0,128.0,172.70999999999992
2010-12-14,control,M,50s,3,1,3.0,40.0,101.99999999999999
2010-12-14,test,M,40s,29,2,29.0,311.0,540.0499999999998
2010-12-15,control,M,50s,8,1,8.0,168.0,219.6
2010-12-16,test,M,20s,29,3,29.0,367.0,664.1700000000001
2011-01-04,control,M,20s,3,1,3.0,34.0,109.3
2011-01-06,test,F,20s,5,2,5.0,959.0,1357.35
2011-01-06,control,M,50s,21,1,21.0,366.0,417.3
2011-01-06,test,F,30s,13,1,13.0,149.0,175.14999999999998
2011-01-07,test,F,50s,8,1,8.0,94.0,165.88
2011-01-11,control,M,50s,9,1,9.0,348.0,602.4399999999999
2011-01-13,test,M,20s,36,3,36.0,265.0,656.39
2011-01-13,test,M,30s,36,1,36.0,294.0,336.07000000000005
2011-01-19,control,M,50s,57,1,57.0,182.0,335.6299999999999
2011-01-21,test,M,40s,30,1,30.0,73.0,125.13000000000004
2011-01-28,test,F,20s,3,1,3.0,24.0,166.8
2011-01-28,test,F,30s,58,2,58.0,700.0,989.9099999999996
2011-01-30,test,F,20s,61,2,61.0,160.0,257.84999999999985
2011-01-30,test,F,30s,25,1,25.0,82.0,165.9
2011-01-31,control,M,50s,82,3,82.0,1256.0,1451.2400000000002
2011-01-31,test,M,50s,10,1,10.0,114.0,177.5
2011-02-02,control,M,50s,21,1,21.0,199.0,349.27000000000004
2011-02-14,control,M,40s,22,2,22.0,258.0,1125.34
2011-02-20,control,F,30s,13,1,13.0,110.0,177.68
2011-02-23,control,M,40s,40,1,40.0,711.0,622.88
2011-02-24,control,F,50s,9,1,9.0,68.0,116.19999999999997
2011-02-27,control,F,50s,34,2,34.0,304.0,593.2
2011-02-27,test,F,50s,16,1,16.0,260.0,333.48
2011-02-28,test,M,40s,13,1,13.0,214.0,353.43
2011-03-09,control,F,50s,97,2,97.0,565.0,1550.78
2011-03-11,test,M,40s,1,1,1.0,120.0,14.4
2011-03-17,control,M,20s,51,3,51.0,244.0,511.1200000000001
2011-03-18,control,F,50s,97,2,97.0,415.0,796.3999999999999
2011-03-22,test,F,40s,12,1,12.0,170.0,235.71
2011-03-24,control,F,50s,18,1,18.0,210.0,310.4
2011-03-31,control,F,30s,5,1,5.0,24.0,102.4
2011-04-04,control,F,20s,67,3,67.0,594.0,926.0000000000001
2011-04-04,control,F,30s,40,1,40.0,123.0,375.00000000000006
2011-04-07,control,M,40s,57,1,57.0,194.0,191.05999999999997
2011-04-10,control,M,50s,16,1,16.0,226.0,329.04999999999995
2011-04-21,test,M,50s,69,2,69.0,626.0,1261.9199999999996
2011-04-26,test,F,20s,11,1,11.0,110.0,205.7
2011-04-27,test,F,30s,63,1,63.0,188.0,261.24
2011-04-27,test,F,20s,1,1,1.0,150.0,1642.5
2011-05-04,test,F,40s,44,3,44.0,586.0,1122.7100000000005
2011-05-04,test,M,40s,24,1,24.0,128.0,411.54
2011-05-05,test,M,30s,28,2,28.0,365.0,566.3100000000001
2011-05-05,test,M,20s,5,2,5.0,1620.0,954.48
2011-05-08,control,F,50s,17,1,17.0,290.0,426.8399999999999
2011-05-09,control,F,50s,6,1,6.0,70.0,92.72
2011-05-15,control,M,40s,3,1,3.0,162.0,205.74
2011-05-16,test,F,20s,17,1,17.0,222.0,586.74
2011-05-16,test,F,30s,93,1,93.0,220.0,466.2799999999998
2011-05-19,test,F,40s,29,2,29.0,242.0,555.8200000000002
2011-05-24,control,M,40s,12,1,12.0,250.0,342.46000000000004
2011-05-25,test,M,40s,44,2,44.0,370.0,718.5400000000001
2011-05-29,control,F,50s,43,1,43.0,184.0,247.14
2011-06-02,control,F,40s,18,1,18.0,183.0,345.97
2011-06-15,control,F,40s,10,1,10.0,101.0,171.63
2011-06-17,control,M,50s,20,1,20.0,466.0,381.35999999999996
2011-06-21,test,F,30s,75,1,75.0,208.0,355.4299999999999
2011-06-23,test,M,20s,16,1,16.0,133.0,460.75
2011-06-26,test,F,50s,14,1,14.0,142.0,222.32000000000002
2011-07-04,test,M,40s,12,1,12.0,77.0,107.69999999999999
2011-07-05,control,F,20s,3,1,3.0,606.0,467.7
2011-07-07,test,M,20s,36,2,36.0,217.0,524.4599999999998
2011-07-08,test,F,20s,10,1,10.0,80.0,225.72
2011-07-13,control,M,40s,30,1,30.0,294.0,516.12
2011-07-13,control,F,40s,4,1,4.0,58.0,110.13999999999999
2011-07-14,control,M,40s,26,1,26.0,465.0,449.20000000000005
2011-07-15,control,M,20s,25,1,25.0,286.0,472.8100000000001
2011-07-19,control,M,30s,2,1,2.0,48.0,64.8
2011-07-19,control,M,20s,124,2,124.0,3070.0,9552.440000000002
2011-07-22,control,F,50s,21,1,21.0,202.0,572.9300000000001
2011-07-28,test,F,20s,9,1,9.0,2733.0,10732.35
2011-07-29,control,F,20s,20,1,20.0,368.0,532.8
2011-07-31,test,F,40s,24,1,24.0,225.0,408.33
2011-08-01,test,M,40s,25,2,25.0,90.0,433.00000000000006
2011-08-02,test,M,40s,63,2,63.0,550.0,1184.04
2011-08-04,control,M,20s,19,1,19.0,149.0,168.31000000000003
2011-08-04,control,M,30s,6,1,6.0,112.0,492.0
2011-08-09,control,M,50s,23,1,23.0,280.0,335.2799999999999
2011-08-10,control,M,50s,1,1,1.0,36.0,45.0
2011-08-10,test,F,40s,17,1,17.0,191.0,302.25
2011-08-12,control,F,50s,21,2,21.0,655.0,915.0899999999999
2011-08-18,test,M,20s,29,2,29.0,165.0,424.79
2011-08-19,control,F,30s,9,1,9.0,48.0,111.2
2011-08-30,test,F,50s,51,2,51.0,183.0,391.6899999999998
2011-08-31,control,M,50s,68,3,68.0,403.0,789.8400000000004
2011-09-01,test,M,20s,44,1,44.0,208.0,559.7200000000001
2011-09-01,test,F,20s,1,1,1.0,96.0,480.0
2011-09-01,test,F,30s,85,2,85.0,292.0,476.31000000000006
2011-09-05,control,F,40s,16,1,16.0,34.0,131.64
2011-09-05,control,M,30s,7,1,7.0,148.0,537.3
2011-09-13,control,F,50s,37,1,37.0,360.0,921.4000000000001
2011-09-13,test,M,50s,98,1,98.0,1147.0,1126.4700000000005
2011-09-19,test,M,40s,83,3,83.0,583.0,1569.1599999999999
2011-09-20,control,F,40s,6,1,6.0,82.0,105.89999999999999
2011-09-21,control,M,50s,24,2,24.0,712.0,1142.8799999999999
2011-09-26,control,F,50s,48,2,48.0,300.0,638.3199999999999
2011-09-27,test,M,40s,59,3,59.0,364.0,589.8500000000001
2011-09-29,control,F,50s,32,2,32.0,372.0,555.8600000000001
2011-09-30,test,M,20s,101,3,101.0,1044.0,1771.13
2011-09-30,test,M,30s,4,1,4.0,28.0,88.80000000000001
2011-10-02,test,M,40s,3,1,3.0,302.0,189.9
2011-10-03,test,F,40s,40,1,40.0,340.0,864.1899999999999
2011-10-04,control,M,40s,22,2,22.0,338.0,1285.8200000000002
2011-10-06,control,M,50s,40,2,40.0,178.0,296.76
2011-10-06,control,F,20s,8,1,8.0,67.0,139.88
2011-10-06,control,F,30s,11,1,11.0,112.0,460.4
2011-10-10,test,M,50s,1,1,1.0,200.0,358.0
2011-10-10,control,F,50s,41,2,41.0,517.0,730.6599999999999
2011-10-12,control,F,30s,37,3,37.0,458.0,664.0600000000001
2011-10-12,control,M,40s,42,2,42.0,415.0,689.6800000000002
2011-10-12,control,F,20s,34,1,34.0,189.0,223.92
2011-10-16,test,F,50s,63,1,63.0,125.0,197.41
2011-10-17,control,M,50s,67,4,67.0,536.0,1166.5499999999997
2011-10-20,test,M,20s,12,3,12.0,134.0,254.70000000000002
2011-10-20,test,M,30s,229,3,229.0,487.0,1133.6300000000003
2011-10-24,test,F,50s,26,1,26.0,91.0,180.27000000000004
2011-10-25,control,F,50s,73,2,73.0,948.0,1886.6499999999996
2011-10-26,test,F,20s,15,2,15.0,177.0,567.27
2011-10-26,test,F,30s,60,1,60.0,334.0,404.77
2011-10-26,test,M,20s,20,2,20.0,166.0,362.4200000000001
2011-10-27,test,F,50s,39,2,39.0,251.0,590.94
2011-10-28,test,M,40s,63,2,63.0,5289.0,8988.760000000004
2011-10-30,control,M,20s,22,1,22.0,83.0,124.93999999999998
2011-10-30,control,M,30s,6,1,6.0,223.0,425.28999999999996
2011-11-02,control,F,40s,55,1,55.0,127.0,191.71999999999997
2011-11-03,test,F,50s,35,2,35.0,244.0,631.8
2011-11-04,control,F,20s,3,1,3.0,13.0,42.45
2011-11-04,control,F,30s,42,1,42.0,248.0,283.16999999999996
2011-11-06,control,F,50s,30,2,30.0,509.0,1030.1000000000001
2011-11-07,test,M,20s,25,4,25.0,511.0,699.0100000000001
2011-11-08,control,M,30s,19,1,19.0,233.0,390.85
2011-11-08,control,M,20s,10,1,10.0,124.0,258.42
2011-11-11,control,F,50s,6,1,6.0,116.0,197.64000000000001
2011-11-14,control,F,50s,10,1,10.0,72.0,243.53
2011-11-17,control,M,40s,39,2,39.0,328.0,443.5199999999999
2011-11-28,control,F,30s,30,1,30.0,136.0,300.02000000000004
2011-11-30,test,F,50s,90,2,90.0,1042.0,1706.7000000000007
2011-12-02,test,F,30s,78,2,78.0,178.0,326.8900000000001
2011-12-02,test,F,20s,18,2,18.0,1276.0,1241.7100000000003
2011-12-02,control,M,50s,55,1,55.0,460.0,894.2500000000003
2011-12-05,test,F,30s,29,1,29.0,4732.0,5401.979999999999
2011-12-05,test,F,20s,41,3,41.0,311.0,630.9799999999999
2011-12-06,control,F,50s,9,1,9.0,552.0,839.08
2010-12-01,test,F,40s,25,2,25.0,219.0,582.6
2010-12-01,control,M,50s,61,4,61.0,786.0,1264.31
2010-12-02,control,M,30s,58,4,58.0,450.0,837.8699999999998
2010-12-02,control,M,20s,38,1,38.0,441.0,786.7799999999999
2010-12-07,test,M,40s,28,1,28.0,201.0,569.0300000000001
2010-12-08,test,M,20s,40,4,40.0,937.0,1499.0700000000002
2010-12-10,control,F,50s,18,1,18.0,178.0,309.40000000000003
2010-12-12,control,F,30s,10,1,10.0,51.0,106.75000000000001
2010-12-14,test,F,40s,1,1,1.0,1.0,15.0
2010-12-20,test,F,50s,82,3,82.0,949.0,2037.7699999999998
2011-01-12,test,F,30s,65,2,65.0,697.0,871.4899999999998
2011-01-17,test,M,30s,10,2,10.0,436.0,504.24
2011-01-17,test,M,20s,1,1,1.0,144.0,152.64
2011-01-18,test,F,40s,1,1,1.0,74215.0,77183.6
2011-01-26,control,M,20s,20,1,20.0,58.0,162.40000000000003
2011-01-26,control,M,30s,1,1,1.0,2.0,9.9
2011-01-30,control,M,50s,13,1,13.0,21.0,159.43
2011-02-01,control,M,50s,21,1,21.0,293.0,325.75
2011-02-04,test,M,30s,37,1,37.0,37.0,45.57000000000002
2011-02-09,control,F,20s,5,1,5.0,36.0,78.61999999999999
2011-02-11,control,M,40s,1,1,1.0,72.0,76.32000000000001
2011-02-13,test,F,50s,36,2,36.0,154.0,353.71999999999997
2011-02-15,control,F,50s,10,1,10.0,935.0,1784.7099999999998
2011-02-16,test,M,40s,32,1,32.0,396.0,1129.35
2011-02-18,test,F,40s,19,1,19.0,198.0,314.68
2011-02-21,control,M,30s,20,1,20.0,76.0,146.8
2011-02-23,test,M,50s,13,1,13.0,107.0,220.53000000000003
2011-03-01,control,F,20s,62,4,62.0,586.0,808.9299999999996
2011-03-06,test,F,50s,8,1,8.0,56.0,137.9
2011-03-08,control,F,50s,20,1,20.0,251.0,461.2499999999999
2011-03-10,test,F,50s,15,1,15.0,122.0,298.50000000000006
2011-03-17,control,F,30s,30,1,30.0,416.0,372.6399999999999
2011-03-18,test,F,20s,9,2,9.0,295.0,796.74
2011-03-18,test,F,30s,39,2,39.0,3219.0,4934.860000000002
2011-03-24,test,F,50s,30,1,30.0,280.0,836.36
2011-03-24,test,M,50s,11,1,11.0,88.0,187.2
2011-03-25,control,M,40s,27,2,27.0,350.0,615.77
2011-03-28,test,F,50s,55,3,55.0,495.0,813.0699999999999
2011-03-29,test,F,50s,18,1,18.0,140.0,289.25
2011-04-01,test,M,40s,37,1,37.0,107.0,183.46
2011-04-04,control,M,20s,48,1,48.0,1062.0,1738.830000000001
2011-04-12,test,M,40s,2,1,2.0,148.0,94.2
2011-04-13,control,F,20s,123,3,123.0,1345.0,1413.2099999999996
2011-04-14,control,F,40s,16,1,16.0,175.0,387.29
2011-04-14,control,M,50s,53,3,53.0,1026.0,1368.4900000000002
2011-04-14,test,F,40s,21,1,21.0,119.0,241.29
2011-04-15,test,M,40s,37,1,37.0,316.0,462.31
2011-04-17,control,M,20s,45,2,45.0,735.0,721.42
2011-04-18,control,F,20s,1,1,1.0,1.0,222.75
2011-04-18,test,F,30s,66,2,66.0,199.0,554.2300000000001
2011-04-18,test,F,20s,57,1,57.0,137.0,306.6199999999999
2011-04-20,test,M,20s,55,3,55.0,544.0,1136.87
2011-04-21,control,M,30s,11,1,11.0,126.0,173.46
2011-04-21,control,M,20s,14,1,14.0,50.0,126.32000000000002
2011-05-03,control,M,30s,20,1,20.0,79.0,115.95
2011-05-03,test,F,40s,16,1,16.0,80.0,173.07999999999996
2011-05-08,test,M,50s,21,2,21.0,236.0,372.02
2011-05-09,control,M,50s,59,4,59.0,601.0,1236.2699999999995
2011-05-09,test,F,20s,4,1,4.0,276.0,1971.0
2011-05-10,test,M,40s,65,1,65.0,222.0,647.7600000000002
2011-05-12,control,F,50s,56,2,56.0,550.0,1708.700000000001
2011-05-16,test,M,20s,63,3,63.0,637.0,1412.3800000000003
2011-05-17,test,M,50s,9,1,9.0,948.0,1827.36
2011-05-19,control,M,30s,27,2,27.0,530.0,612.97
2011-05-19,control,M,20s,4,1,4.0,986.0,451.70000000000005
2011-05-22,test,F,40s,14,1,14.0,140.0,227.57999999999998
2011-05-23,control,F,50s,37,2,37.0,396.0,958.79
2011-05-25,test,F,50s,34,2,34.0,130.0,297.8999999999999
2011-05-26,control,M,50s,8,1,8.0,57.0,107.85000000000001
2011-05-31,control,F,30s,11,1,11.0,123.0,201.27
2011-06-03,control,M,50s,15,1,15.0,137.0,312.75
2011-06-03,control,F,50s,2,1,2.0,72.0,39.12
2011-06-05,test,F,30s,76,1,76.0,199.0,372.36
2011-06-06,control,M,50s,17,1,17.0,178.0,304.28000000000003
2011-06-09,test,F,40s,22,2,22.0,503.0,605.5600000000002
2011-06-09,control,M,40s,30,1,30.0,196.0,294.86
2011-06-13,control,M,50s,3,1,3.0,744.0,513.8399999999999
2011-06-14,test,M,20s,52,1,52.0,238.0,474.86999999999995
2011-06-14,test,M,30s,13,1,13.0,82.0,143.4
2011-06-16,control,F,50s,28,3,28.0,627.0,705.2200000000001
2011-06-16,test,F,40s,8,3,8.0,220.0,682.9200000000001
2011-06-17,control,F,50s,21,1,21.0,186.0,1025.34
2011-06-20,test,M,20s,31,3,31.0,377.0,778.5700000000002
2011-06-22,test,F,20s,20,1,20.0,272.0,390.06
2011-06-22,test,F,30s,66,1,66.0,489.0,497.2599999999999
2011-06-23,test,F,20s,21,1,21.0,434.0,801.0
2011-06-23,control,F,40s,65,1,65.0,199.0,421.39
2011-06-23,test,F,30s,25,2,25.0,164.0,303.4100000000001
2011-06-28,test,F,30s,15,1,15.0,174.0,254.18000000000004
2011-06-29,control,M,40s,12,1,12.0,424.0,576.4000000000001
2011-07-03,control,F,50s,53,1,53.0,282.0,471.43999999999994
2011-07-05,control,M,30s,33,2,33.0,453.0,781.5099999999999
2011-07-05,control,M,20s,43,2,43.0,751.0,1120.77
2011-07-08,control,M,20s,17,1,17.0,270.0,454.28000000000003
2011-07-08,control,M,30s,16,1,16.0,234.0,300.85999999999996
2011-07-10,control,M,30s,159,2,159.0,584.0,640.23
2011-07-18,test,M,20s,14,1,14.0,100.0,277.12000000000006
2011-07-18,test,M,30s,6,1,6.0,17.0,114.55000000000001
2011-07-22,test,M,40s,26,1,26.0,232.0,469.90000000000015
2011-07-24,test,F,50s,2,1,2.0,120.0,174.0
2011-07-25,control,F,40s,39,2,39.0,368.0,666.9599999999998
2011-07-26,control,F,50s,39,2,39.0,933.0,1729.9099999999996
2011-08-05,test,F,30s,54,2,54.0,303.0,635.83
2011-08-05,test,F,20s,9,1,9.0,200.0,251.26000000000005
2011-08-07,control,M,50s,68,2,68.0,903.0,1558.45
2011-08-10,test,M,20s,21,1,21.0,172.0,315.7199999999999
2011-08-10,test,M,30s,15,1,15.0,302.0,350.5799999999999
2011-08-11,test,F,20s,5,1,5.0,23.0,176.85
2011-08-11,test,F,30s,130,2,130.0,439.0,721.6999999999998
2011-08-17,control,M,30s,28,1,28.0,76.0,155.05
2011-08-19,test,F,50s,72,3,72.0,927.0,1238.5799999999995
2011-08-28,test,M,20s,70,3,70.0,321.0,351.4499999999998
2011-09-01,control,M,50s,37,3,37.0,1467.0,1523.7499999999998
2011-09-02,test,F,20s,9,2,9.0,1628.0,2412.96
2011-09-04,test,F,30s,89,3,89.0,386.0,748.77
2011-09-04,test,F,20s,57,2,57.0,397.0,469.2900000000001
2011-09-06,control,M,40s,12,1,12.0,104.0,209.8
2011-09-06,control,F,40s,72,1,72.0,745.0,1134.6899999999996
2011-09-09,control,M,30s,25,1,25.0,1128.0,2243.7000000000003
2011-09-16,control,F,30s,28,1,28.0,634.0,639.24
2011-09-19,test,F,40s,62,2,62.0,264.0,557.7200000000001
2011-09-25,control,M,50s,65,2,65.0,124.0,309.0499999999999
2011-09-25,test,M,40s,40,2,40.0,654.0,1164.9400000000003
2011-09-27,control,F,40s,40,1,40.0,356.0,499.62000000000023
2011-09-27,test,F,30s,9,1,9.0,124.0,362.8
2011-09-28,control,M,40s,4,1,4.0,72.0,150.0
2011-10-02,control,M,40s,19,1,19.0,77.0,173.04
2011-10-02,test,F,20s,135,1,135.0,307.0,467.94999999999936
2011-10-02,test,F,30s,91,1,91.0,255.0,549.5100000000001
2011-10-06,test,F,40s,134,2,134.0,1399.0,2771.650000000001
2011-10-21,control,M,50s,29,2,29.0,228.0,432.12
2011-10-23,test,M,20s,31,2,31.0,187.0,311.33
2011-10-23,test,M,30s,61,1,61.0,529.0,1205.8099999999995
2011-10-24,test,M,20s,8,1,8.0,58.0,143.8
2011-10-27,control,M,20s,10,1,10.0,110.0,268.67999999999995
2011-10-30,test,M,40s,17,1,17.0,138.0,403.90000000000003
2011-11-02,control,M,50s,22,1,22.0,291.0,633.44
2011-11-09,test,F,40s,13,1,13.0,196.0,222.00000000000003
2011-11-13,test,F,50s,73,3,73.0,523.0,1023.0500000000001
2011-11-14,control,M,50s,99,2,99.0,511.0,785.9700000000003
2011-11-16,test,M,20s,106,4,106.0,1598.0,2045.7300000000007
2011-11-16,control,M,40s,14,1,14.0,490.0,639.1600000000001
2011-11-16,test,M,30s,45,1,45.0,156.0,292.21999999999986
2011-11-20,control,M,50s,66,2,66.0,421.0,735.3200000000005
2011-11-21,test,F,40s,40,1,40.0,94.0,180.34
2011-11-23,control,M,30s,54,4,54.0,418.0,922.25
2011-11-23,control,M,20s,142,2,142.0,2232.0,10834.470000000003
2011-11-23,test,F,50s,82,2,82.0,395.0,507.06999999999977
2011-11-24,control,M,50s,411,7,411.0,2680.0,4489.32
2011-11-24,test,M,40s,31,2,31.0,518.0,663.3699999999998
2011-11-25,test,F,30s,133,3,133.0,1500.0,2360.8199999999997
2011-11-25,test,M,40s,67,4,67.0,698.0,1458.5599999999997
2011-12-01,control,F,50s,13,1,13.0,63.0,345.53000000000003
2011-12-02,test,M,20s,3,1,3.0,60.0,188.76
2011-12-02,test,M,30s,54,2,54.0,736.0,1233.8400000000001
2011-12-06,control,M,50s,70,4,70.0,327.0,830.4999999999998
2011-12-08,control,F,20s,27,2,27.0,288.0,559.48
